customer_id,customer_type,specialty,practice_size,monthly_patient_volume,scheduling_need,patient_communication_need,analytics_need,claims_automation_need,practice_management_need,willingness_to_pay,price_sensitivity
C05420,Solo Provider,Psychiatry,1,80,0.615,0.524,0.432,1.0,0.398,78.15,0.814
C05421,Solo Provider,Therapy,1,85,0.443,0.816,0.572,0.209,0.729,55.96,0.8
C05422,Solo Provider,Psychology,1,170,0.564,0.36,0.424,0.473,0.132,46.2,0.722
C05423,Small Practice,Psychiatry,3,380,0.797,0.675,0.49,0.226,0.4,77.95,0.541
C05424,Solo Provider,Therapy,1,92,0.832,0.41,0.479,0.429,0.225,55.56,0.922
C05425,Group Practice,Counseling,6,726,0.59,0.682,0.516,0.453,0.32,152.42,0.446
C05426,Small Practice,Psychology,3,192,0.621,0.71,0.481,0.487,0.539,110.45,0.708
C05427,Large Practice,Psychiatry,37,4037,0.458,0.729,0.968,0.857,1.0,314.15,0.153
C05428,Group Practice,Psychology,10,527,0.688,0.467,0.634,0.429,0.573,170.19,0.466
C05429,Group Practice,Psychology,12,666,0.938,0.754,0.656,0.716,0.572,178.42,0.505
C05430,Small Practice,Therapy,4,250,0.728,1.0,0.843,0.462,0.458,122.32,0.687
C05431,Solo Provider,Counseling,1,162,0.881,0.333,0.374,0.48,0.268,73.49,0.627
C05432,Solo Provider,Psychiatry,1,93,0.534,0.529,0.578,0.72,0.283,58.05,0.696
C05433,Small Practice,Therapy,4,407,0.876,0.711,0.547,0.324,0.492,107.24,0.729
C05434,Solo Provider,Psychology,1,136,0.545,0.86,0.261,0.509,0.437,78.66,0.914
C05435,Small Practice,Counseling,3,399,0.655,1.0,0.658,0.476,0.361,99.16,0.726
C05436,Solo Provider,Psychology,1,119,0.508,0.665,0.124,0.573,0.464,77.95,0.773
C05437,Group Practice,Psychiatry,14,1402,0.547,0.658,0.582,0.613,0.774,178.48,0.513
C05438,Solo Provider,Psychiatry,1,107,0.587,0.563,0.696,0.945,0.635,81.79,0.828
C05439,Group Practice,Psychology,8,595,0.715,0.393,0.843,0.394,0.675,194.97,0.526
C05440,Solo Provider,Therapy,1,87,0.829,0.544,0.628,0.45,0.221,64.23,0.617
C05441,Solo Provider,Counseling,1,69,0.915,0.367,0.408,0.455,0.394,79.32,0.713
C05442,Group Practice,Psychiatry,11,696,0.697,0.533,0.697,0.87,0.952,188.22,0.356
C05443,Group Practice,Therapy,6,1374,0.802,0.404,0.581,0.782,0.396,182.9,0.357
C05444,Small Practice,Therapy,3,171,0.531,0.675,0.367,0.716,0.422,91.54,0.803
C05445,Large Practice,Psychology,23,1644,0.698,0.696,0.71,0.393,0.866,266.49,0.305
C05446,Solo Provider,Therapy,1,109,0.625,0.44,0.186,0.689,0.454,96.1,0.665
C05447,Group Practice,Counseling,6,1796,0.807,0.651,0.351,0.631,0.43,180.27,0.386
C05448,Solo Provider,Counseling,1,68,0.808,0.611,0.518,0.507,0.443,41.05,0.703
C05449,Small Practice,Therapy,5,524,0.698,0.753,0.422,0.522,0.668,137.23,0.686
C05450,Solo Provider,Therapy,1,84,0.834,0.53,0.531,0.798,0.401,89.89,0.865
C05451,Solo Provider,Counseling,1,66,0.805,0.892,0.35,0.69,0.367,80.33,0.631
C05452,Small Practice,Therapy,2,578,0.689,0.766,0.338,0.655,0.249,111.91,0.801
C05453,Small Practice,Psychiatry,3,431,0.77,0.574,0.387,0.403,0.378,102.57,0.581
C05454,Solo Provider,Counseling,1,161,0.579,0.538,0.408,0.38,0.317,51.09,0.858
C05455,Group Practice,Therapy,15,1131,0.673,0.445,0.875,0.561,0.627,173.57,0.495
C05456,Small Practice,Psychology,5,287,0.605,0.791,0.8,0.876,0.631,108.95,0.526
C05457,Solo Provider,Psychiatry,1,120,0.929,0.793,0.586,0.439,0.625,55.53,0.727
C05458,Small Practice,Psychiatry,2,347,0.613,0.416,0.612,0.213,0.454,114.74,0.605
C05459,Solo Provider,Counseling,1,68,0.769,0.843,0.302,0.224,0.314,62.54,0.861
C05460,Solo Provider,Psychology,1,133,0.782,0.461,0.535,0.541,0.559,63.11,0.707
C05461,Small Practice,Psychiatry,5,278,0.912,0.614,0.614,0.566,0.434,111.58,0.765
C05462,Solo Provider,Counseling,1,123,0.634,0.56,0.419,0.394,0.332,66.35,0.806
C05463,Solo Provider,Psychology,1,171,0.637,0.583,0.35,0.414,0.503,61.89,0.936
C05464,Small Practice,Therapy,3,235,0.688,0.665,0.599,0.469,0.323,85.66,0.895
C05465,Solo Provider,Psychiatry,1,125,0.835,0.918,0.427,0.587,0.116,80.04,0.802
C05466,Group Practice,Therapy,13,1491,0.706,0.962,0.768,0.776,0.462,192.04,0.206
C05467,Small Practice,Psychology,2,318,0.814,0.672,0.487,0.529,0.22,87.32,0.465
C05468,Solo Provider,Counseling,1,91,0.693,0.356,0.394,0.84,0.357,68.97,0.805
C05469,Small Practice,Therapy,4,405,0.621,0.62,0.429,0.294,0.598,121.84,0.562
C05470,Solo Provider,Counseling,1,93,0.585,0.405,0.755,0.26,0.028,56.35,0.655
C05471,Small Practice,Counseling,3,195,0.616,0.284,0.658,0.607,0.214,87.93,0.418
C05472,Solo Provider,Counseling,1,60,0.862,0.608,0.39,0.414,0.414,64.76,0.888
C05473,Group Practice,Psychology,8,1003,0.817,0.919,0.527,0.61,0.381,160.2,0.458
C05474,Solo Provider,Psychiatry,1,169,0.913,0.81,0.726,0.417,0.679,75.54,0.824
C05475,Small Practice,Therapy,4,424,0.547,0.656,0.487,0.619,0.355,98.92,0.596
C05476,Solo Provider,Counseling,1,175,0.712,0.882,0.142,0.642,0.297,52.51,0.782
C05477,Solo Provider,Psychiatry,1,77,0.707,0.58,0.431,0.611,0.463,62.29,0.942
C05478,Solo Provider,Psychiatry,1,156,0.795,0.666,0.718,0.403,0.391,55.34,0.83
C05479,Small Practice,Psychology,4,349,0.684,0.729,0.747,0.585,0.428,96.95,0.657
C05480,Large Practice,Psychology,40,1787,0.677,0.668,1.0,1.0,0.982,341.57,0.298
C05481,Solo Provider,Counseling,1,157,0.441,0.609,0.269,0.927,0.484,70.21,0.75
C05482,Solo Provider,Counseling,1,133,0.999,0.237,0.514,0.5,0.214,44.72,0.775
C05483,Solo Provider,Counseling,1,154,0.935,0.655,0.602,0.43,0.57,85.87,0.803
C05484,Solo Provider,Therapy,1,149,0.695,0.83,1.0,0.32,0.35,76.44,0.671
C05485,Group Practice,Therapy,8,759,0.991,0.604,0.713,0.242,0.517,176.76,0.363
C05486,Group Practice,Therapy,7,693,0.61,0.747,0.501,0.592,0.538,156.7,0.35
C05487,Group Practice,Psychology,10,1281,0.598,0.88,0.334,0.779,0.531,177.97,0.441
C05488,Solo Provider,Psychology,1,128,0.483,0.852,0.4,0.37,0.693,59.29,0.765
C05489,Solo Provider,Counseling,1,85,0.74,0.832,0.478,0.674,0.676,71.24,0.724
C05490,Small Practice,Counseling,3,438,0.757,0.673,0.684,0.531,0.391,102.18,0.67
C05491,Solo Provider,Counseling,1,103,0.755,0.691,0.546,0.473,0.451,65.72,0.862
C05492,Small Practice,Therapy,4,378,0.674,0.429,0.437,0.677,0.549,94.52,0.684
C05493,Solo Provider,Psychology,1,163,0.978,0.757,0.465,0.365,0.366,65.37,0.751
C05494,Solo Provider,Counseling,1,84,0.893,0.809,0.414,0.527,0.367,53.17,0.757
C05495,Group Practice,Counseling,9,1580,0.877,0.541,0.487,0.762,0.412,168.17,0.311
C05496,Solo Provider,Psychiatry,1,128,0.621,0.533,0.394,0.316,0.17,41.42,0.774
C05497,Large Practice,Counseling,40,2163,0.74,0.718,1.0,0.776,1.0,330.03,0.335
C05498,Solo Provider,Psychiatry,1,94,0.659,0.523,0.477,0.452,0.215,62.54,0.831
C05499,Solo Provider,Therapy,1,167,0.605,0.616,0.236,0.388,0.463,53.56,0.751
C05500,Solo Provider,Psychiatry,1,132,0.862,0.713,0.569,0.379,0.325,69.98,0.799
C05501,Solo Provider,Psychiatry,1,68,0.713,0.845,0.808,0.804,0.392,78.95,0.915
C05502,Small Practice,Counseling,2,331,0.826,0.809,0.556,0.496,0.314,102.97,0.529
C05503,Solo Provider,Therapy,1,120,0.735,0.799,0.246,0.53,0.338,80.4,0.794
C05504,Small Practice,Therapy,4,587,0.852,0.667,0.482,0.753,0.679,119.64,0.81
C05505,Group Practice,Psychology,15,1642,0.804,0.786,0.615,0.647,1.0,207.24,0.41
C05506,Solo Provider,Psychology,1,154,0.681,0.484,0.327,0.617,0.443,67.3,0.984
C05507,Solo Provider,Psychology,1,109,0.723,0.642,0.319,0.612,0.343,79.75,0.656
C05508,Solo Provider,Therapy,1,171,0.75,0.716,0.497,0.341,0.577,40.0,0.727
C05509,Small Practice,Psychiatry,4,291,0.822,0.435,0.509,0.732,0.634,121.04,0.711
C05510,Small Practice,Counseling,4,591,0.679,0.454,0.471,0.739,0.589,104.95,0.67
C05511,Solo Provider,Therapy,1,124,0.96,0.672,0.561,0.307,0.36,50.76,0.909
C05512,Small Practice,Counseling,2,492,0.761,0.907,0.626,0.812,0.511,98.86,0.739
C05513,Solo Provider,Therapy,1,94,0.952,0.568,0.384,0.12,0.527,54.64,0.688
C05514,Solo Provider,Therapy,1,99,0.864,0.252,0.669,0.371,0.346,49.54,0.722
C05515,Solo Provider,Counseling,1,93,0.576,0.428,0.696,0.347,0.085,64.93,0.594
C05516,Large Practice,Psychiatry,36,2690,0.673,1.0,1.0,0.987,0.919,315.14,0.299
C05517,Solo Provider,Psychology,1,159,0.746,0.948,0.401,0.378,0.357,62.45,0.896
C05518,Solo Provider,Psychiatry,1,66,0.777,1.0,0.603,0.364,0.039,55.15,0.815
C05519,Solo Provider,Psychology,1,139,0.627,0.471,0.389,0.423,0.351,54.03,0.733
C05520,Small Practice,Psychiatry,4,461,0.7,0.651,0.503,0.396,0.638,121.46,0.853
C05521,Solo Provider,Psychiatry,1,61,0.601,0.777,0.352,0.393,0.162,50.43,0.764
C05522,Solo Provider,Counseling,1,102,0.341,0.857,0.528,0.285,0.498,79.21,0.813
C05523,Solo Provider,Psychology,1,144,0.584,0.77,0.572,0.691,0.518,85.04,1.0
C05524,Small Practice,Psychology,4,516,0.727,0.461,0.691,0.402,0.757,109.47,0.621
C05525,Solo Provider,Counseling,1,99,0.63,0.521,0.385,0.551,0.371,68.93,0.757
C05526,Group Practice,Psychiatry,14,742,0.699,0.968,0.574,0.616,0.429,188.72,0.416
C05527,Solo Provider,Counseling,1,84,0.53,0.715,0.535,0.616,0.182,59.34,0.937
C05528,Solo Provider,Psychology,1,86,0.549,0.834,0.665,0.458,0.243,50.48,0.844
C05529,Large Practice,Counseling,23,4971,0.545,0.714,0.771,0.62,0.624,279.54,0.413
C05530,Group Practice,Psychiatry,7,786,0.616,0.504,0.687,0.741,0.555,179.32,0.475
C05531,Solo Provider,Psychology,1,101,0.741,0.842,0.5,0.521,0.273,61.26,0.743
C05532,Group Practice,Therapy,13,1112,0.627,0.322,0.765,0.745,0.637,179.18,0.356
C05533,Small Practice,Therapy,2,311,0.704,0.524,0.675,0.38,0.0,93.66,0.659
C05534,Solo Provider,Therapy,1,145,0.709,0.722,0.381,0.686,0.163,58.03,0.798
C05535,Group Practice,Psychology,14,1624,0.581,0.663,0.673,0.701,0.493,185.09,0.487
C05536,Small Practice,Psychiatry,4,497,0.936,0.671,0.361,0.881,0.569,110.78,0.715
C05537,Solo Provider,Psychiatry,1,178,0.391,0.928,0.599,0.482,0.499,57.91,0.862
C05538,Small Practice,Psychology,2,153,0.756,0.626,0.447,0.677,0.412,94.54,0.838
C05539,Solo Provider,Psychiatry,1,91,0.761,0.484,0.567,0.323,0.411,66.15,0.918
C05540,Solo Provider,Therapy,1,142,0.842,0.715,0.452,0.347,0.126,54.77,1.0
C05541,Large Practice,Psychology,24,4270,0.747,0.467,0.885,1.0,0.623,289.25,0.27
C05542,Small Practice,Psychology,2,515,0.563,0.629,0.774,0.379,0.344,108.61,0.898
C05543,Small Practice,Therapy,4,559,0.665,0.755,0.727,0.785,0.506,97.62,0.722
C05544,Small Practice,Psychiatry,3,502,0.505,0.835,0.551,0.554,0.636,120.92,0.704
C05545,Small Practice,Therapy,5,363,0.828,0.462,0.671,0.64,0.379,124.77,0.718
C05546,Solo Provider,Psychology,1,158,0.685,0.515,0.359,0.275,0.343,81.5,0.859
C05547,Large Practice,Therapy,30,4791,0.754,0.654,0.899,0.6,0.738,305.8,0.481
C05548,Small Practice,Therapy,4,161,0.769,0.784,0.443,0.479,0.33,89.26,0.667
C05549,Small Practice,Psychiatry,3,231,0.776,0.586,0.232,0.472,0.486,79.64,0.662
C05550,Solo Provider,Psychiatry,1,163,0.663,0.711,0.622,0.491,0.082,37.08,0.976
C05551,Solo Provider,Counseling,1,141,0.65,0.883,0.36,0.404,0.335,54.48,0.782
C05552,Solo Provider,Therapy,1,149,0.861,0.554,0.54,0.357,0.576,68.89,0.894
C05553,Solo Provider,Counseling,1,154,0.796,0.924,0.315,0.332,0.424,47.61,0.671
C05554,Solo Provider,Psychiatry,1,170,0.722,0.284,0.404,0.0,0.434,54.87,0.85
C05555,Small Practice,Psychiatry,5,535,0.819,0.508,0.393,0.71,0.543,89.14,0.623
C05556,Group Practice,Therapy,14,1034,0.71,0.64,0.234,0.759,0.593,172.98,0.396
C05557,Solo Provider,Psychiatry,1,85,0.717,0.734,0.408,0.607,0.195,73.62,0.735
C05558,Solo Provider,Psychiatry,1,159,0.958,0.7,0.29,0.245,0.486,76.46,0.739
C05559,Small Practice,Psychology,4,307,0.736,0.59,0.548,0.672,0.425,86.94,0.716
C05560,Solo Provider,Counseling,1,93,0.762,0.654,0.426,0.106,0.118,60.73,0.823
C05561,Group Practice,Psychology,7,1554,0.699,0.434,0.401,0.225,0.495,158.62,0.641
C05562,Solo Provider,Therapy,1,133,0.704,0.626,0.205,0.555,0.352,87.98,0.783
C05563,Solo Provider,Psychiatry,1,144,0.685,0.978,0.341,0.255,0.247,52.58,0.917
C05564,Solo Provider,Psychology,1,64,0.751,0.581,0.551,0.398,0.23,53.8,0.966
C05565,Group Practice,Psychology,15,813,0.769,0.148,0.785,0.984,0.75,186.19,0.346
C05566,Solo Provider,Psychology,1,125,0.71,0.716,0.707,0.779,0.336,64.52,0.747
C05567,Small Practice,Psychology,2,445,0.862,0.662,0.48,0.883,0.488,107.91,0.445
C05568,Solo Provider,Psychology,1,84,0.66,0.877,0.416,0.345,0.261,47.02,0.867
C05569,Solo Provider,Counseling,1,174,0.626,0.802,0.261,0.336,0.114,51.57,0.71
C05570,Group Practice,Psychology,7,1517,0.562,0.581,0.702,0.641,0.796,169.54,0.383
C05571,Solo Provider,Psychology,1,60,0.623,0.645,0.177,0.449,0.5,81.74,0.99
C05572,Solo Provider,Psychiatry,1,106,0.719,0.737,0.515,0.418,0.224,63.06,0.825
C05573,Small Practice,Psychiatry,4,345,0.343,0.619,0.691,0.646,0.275,102.45,0.519
C05574,Group Practice,Psychology,11,741,0.777,0.671,0.711,0.676,0.638,177.73,0.544
C05575,Solo Provider,Counseling,1,112,0.809,0.558,0.173,0.755,0.406,65.87,0.821
C05576,Solo Provider,Counseling,1,96,0.826,0.419,0.466,0.56,0.451,75.76,0.629
C05577,Large Practice,Psychology,40,4369,0.602,0.369,1.0,0.958,1.0,303.42,0.195
C05578,Small Practice,Counseling,4,386,0.498,0.885,0.78,0.416,0.353,84.21,0.396
C05579,Group Practice,Therapy,8,1608,0.888,0.509,0.475,0.327,0.324,166.84,0.583
C05580,Small Practice,Psychiatry,5,195,0.785,1.0,0.466,0.447,0.527,119.92,0.751
C05581,Small Practice,Therapy,2,275,0.637,0.34,0.296,0.585,0.306,91.44,0.675
C05582,Solo Provider,Psychology,1,90,0.703,0.784,0.592,0.509,0.337,59.52,0.796
C05583,Solo Provider,Counseling,1,135,0.863,0.549,0.441,0.542,0.415,66.99,0.827
C05584,Small Practice,Therapy,4,484,0.711,0.605,0.78,0.416,0.691,106.14,0.45
C05585,Small Practice,Therapy,3,200,0.496,0.732,0.538,0.433,0.649,104.09,0.763
C05586,Large Practice,Psychiatry,35,3932,0.844,0.563,1.0,1.0,0.92,309.7,0.428
C05587,Small Practice,Counseling,3,221,0.813,0.814,0.757,0.396,0.234,138.97,0.618
C05588,Solo Provider,Therapy,1,132,0.617,0.587,0.463,0.558,0.464,82.7,0.868
C05589,Solo Provider,Counseling,1,156,1.0,0.626,0.433,0.45,0.326,74.83,0.837
C05590,Small Practice,Therapy,2,317,0.594,0.715,0.354,0.593,0.787,135.48,0.636
C05591,Solo Provider,Psychiatry,1,174,0.631,0.588,0.491,0.486,0.483,56.28,0.525
C05592,Small Practice,Psychology,5,310,0.611,0.991,0.314,0.499,0.532,97.45,0.645
C05593,Small Practice,Psychology,2,284,0.825,0.543,0.541,0.67,0.548,126.33,0.687
C05594,Solo Provider,Counseling,1,140,0.707,0.473,0.432,0.718,0.234,71.65,0.576
C05595,Small Practice,Therapy,3,510,1.0,0.698,0.681,0.453,0.493,124.27,0.687
C05596,Small Practice,Therapy,2,552,0.621,0.837,0.373,0.385,0.379,97.11,0.617
C05597,Group Practice,Psychiatry,12,1195,0.868,0.849,0.755,0.768,0.289,192.96,0.462
C05598,Solo Provider,Psychology,1,107,0.669,0.885,0.511,0.073,0.353,54.78,0.716
C05599,Small Practice,Psychiatry,2,431,0.745,0.557,0.379,0.598,0.358,88.91,0.72
C05600,Solo Provider,Psychology,1,67,0.643,0.448,0.382,0.882,0.258,57.85,0.753
C05601,Small Practice,Psychiatry,5,440,0.689,0.869,0.464,0.579,0.159,116.75,0.564
C05602,Solo Provider,Counseling,1,107,0.815,0.483,0.439,0.804,0.48,111.52,0.605
C05603,Group Practice,Therapy,11,771,0.98,0.57,0.431,0.555,0.45,176.14,0.395
C05604,Group Practice,Psychology,7,1056,0.913,0.689,0.567,0.461,0.434,151.17,0.4
C05605,Small Practice,Psychology,2,395,0.736,0.696,0.663,0.085,0.722,91.38,0.564
C05606,Small Practice,Therapy,3,373,0.848,1.0,0.741,0.454,0.134,95.23,0.609
C05607,Solo Provider,Psychology,1,93,0.453,0.755,0.466,0.597,0.478,68.28,0.868
C05608,Small Practice,Therapy,5,481,0.626,0.535,0.49,0.651,0.542,105.34,0.616
C05609,Solo Provider,Psychology,1,111,0.504,1.0,0.42,0.477,0.423,59.99,0.853
C05610,Small Practice,Psychology,4,386,0.56,0.542,0.269,0.572,0.396,92.03,0.449
C05611,Solo Provider,Therapy,1,152,0.696,0.805,0.273,0.461,0.203,54.02,0.873
C05612,Small Practice,Therapy,2,271,0.646,0.343,0.47,0.323,0.554,104.67,0.832
C05613,Solo Provider,Psychiatry,1,88,0.703,0.702,0.628,0.48,0.429,72.9,0.632
C05614,Small Practice,Counseling,5,559,0.706,0.463,0.587,0.668,0.405,115.14,0.563
C05615,Small Practice,Therapy,4,494,0.988,0.721,0.552,0.324,0.619,122.88,0.418
C05616,Solo Provider,Counseling,1,144,0.704,0.212,0.515,0.485,0.301,62.77,0.773
C05617,Solo Provider,Psychology,1,97,0.479,0.723,0.408,0.782,0.497,93.8,0.897
C05618,Group Practice,Counseling,11,1378,0.678,0.189,0.651,0.926,0.682,183.46,0.399
C05619,Small Practice,Counseling,3,535,0.746,0.558,0.711,0.556,0.443,100.71,0.567
C05620,Solo Provider,Psychiatry,1,158,0.527,0.905,0.388,0.539,0.136,59.73,0.677
C05621,Solo Provider,Psychology,1,142,0.737,1.0,0.162,0.678,0.443,64.78,0.738
C05622,Solo Provider,Psychology,1,110,0.868,0.639,0.417,0.334,0.243,73.4,0.678
C05623,Small Practice,Therapy,2,237,0.521,0.681,0.358,0.787,0.392,103.58,0.671
C05624,Small Practice,Psychology,2,281,0.807,0.655,0.328,0.498,0.395,73.29,0.487
C05625,Solo Provider,Psychiatry,1,82,0.407,0.562,0.349,0.527,0.474,70.04,0.829
C05626,Small Practice,Therapy,3,201,0.651,0.181,0.233,0.621,0.433,131.5,0.72
C05627,Small Practice,Counseling,3,324,0.686,0.712,0.316,0.664,0.378,82.84,0.818
C05628,Small Practice,Psychiatry,4,223,0.606,0.458,0.603,0.494,0.622,102.18,0.597
C05629,Solo Provider,Counseling,1,105,1.0,0.407,0.347,0.0,0.301,62.35,0.869
C05630,Solo Provider,Therapy,1,108,0.569,0.616,0.405,0.511,0.394,65.77,0.765
C05631,Solo Provider,Psychology,1,169,0.685,0.529,0.477,0.295,0.395,63.14,0.689
C05632,Solo Provider,Psychiatry,1,177,0.561,0.836,0.733,0.401,0.346,46.82,0.921
C05633,Solo Provider,Counseling,1,124,0.705,0.596,0.6,0.47,0.436,80.33,0.718
C05634,Solo Provider,Counseling,1,115,0.831,0.664,0.112,0.523,0.459,55.57,0.677
C05635,Solo Provider,Counseling,1,148,0.713,0.558,0.514,0.476,0.17,58.91,1.0
C05636,Small Practice,Counseling,4,266,0.966,0.805,0.592,0.728,0.505,120.28,0.705
C05637,Solo Provider,Counseling,1,159,0.861,0.771,0.12,0.657,0.249,44.99,0.824
C05638,Small Practice,Psychiatry,4,159,0.645,0.747,0.422,0.18,0.348,105.02,0.612
C05639,Solo Provider,Counseling,1,112,0.722,0.512,0.507,0.824,0.544,104.28,0.609
C05640,Small Practice,Psychology,5,469,0.938,0.376,0.463,0.66,0.272,125.08,0.703
C05641,Solo Provider,Psychiatry,1,105,0.956,0.776,0.186,0.364,0.534,80.34,0.697
C05642,Small Practice,Therapy,3,558,0.747,0.546,0.54,0.822,0.345,129.9,0.711
C05643,Small Practice,Psychology,2,340,0.626,0.56,0.167,0.318,0.437,87.46,0.747
C05644,Solo Provider,Psychiatry,1,123,0.844,0.811,0.349,0.411,0.166,62.81,0.874
C05645,Small Practice,Psychology,2,203,0.691,0.481,0.597,0.187,0.335,112.21,0.573
C05646,Solo Provider,Therapy,1,159,0.763,0.546,0.723,0.393,0.16,65.62,0.601
C05647,Small Practice,Psychology,5,215,0.913,0.546,0.332,0.75,0.571,91.24,0.816
C05648,Solo Provider,Psychology,1,70,0.413,0.931,0.044,0.305,0.376,61.24,0.667
C05649,Solo Provider,Psychology,1,121,0.894,0.779,0.506,0.452,0.213,51.5,0.787
C05650,Solo Provider,Psychology,1,71,0.988,0.707,0.334,0.778,0.361,88.46,0.94
C05651,Group Practice,Counseling,11,954,0.51,0.546,1.0,0.538,0.509,167.86,0.403
C05652,Solo Provider,Counseling,1,114,0.499,0.5,0.511,0.469,0.392,50.67,0.797
C05653,Small Practice,Psychiatry,4,168,0.871,0.478,0.582,0.465,0.585,122.86,0.736
C05654,Solo Provider,Counseling,1,116,0.558,0.406,0.186,0.967,0.504,52.91,0.924
C05655,Solo Provider,Counseling,1,64,0.442,0.732,0.468,0.461,0.287,57.08,0.918
C05656,Solo Provider,Therapy,1,96,0.903,0.641,0.521,0.606,0.437,97.75,0.823
C05657,Group Practice,Psychiatry,8,743,0.316,0.613,0.793,0.458,0.495,187.21,0.458
C05658,Small Practice,Psychology,4,469,0.565,0.741,0.562,0.637,0.47,114.18,0.638
C05659,Solo Provider,Psychology,1,139,0.663,0.639,0.384,0.392,0.452,73.65,0.669
C05660,Small Practice,Therapy,5,241,0.685,0.618,0.6,0.812,0.711,117.92,0.755
C05661,Solo Provider,Psychiatry,1,122,0.82,0.286,0.556,0.578,0.136,66.69,0.742
C05662,Solo Provider,Psychiatry,1,132,0.844,0.951,0.443,0.319,0.491,84.55,0.929
C05663,Small Practice,Psychology,5,526,1.0,0.601,0.765,0.363,0.1,96.73,0.532
C05664,Solo Provider,Psychology,1,66,0.7,0.482,0.484,0.622,0.421,83.12,0.786
C05665,Solo Provider,Therapy,1,142,0.664,0.551,0.563,0.44,0.428,61.14,0.882
C05666,Small Practice,Therapy,2,455,0.666,0.507,0.384,0.104,0.143,75.36,0.73
C05667,Solo Provider,Psychiatry,1,160,0.873,0.521,0.538,0.469,0.465,72.06,0.775
C05668,Group Practice,Therapy,15,754,0.771,0.526,0.394,0.661,0.685,176.29,0.465
C05669,Small Practice,Counseling,3,271,0.799,0.901,0.461,0.954,0.622,117.87,0.667
C05670,Group Practice,Psychiatry,13,1138,0.556,0.506,0.452,0.613,0.455,176.37,0.415
C05671,Small Practice,Psychology,2,429,0.905,0.865,0.411,0.776,0.444,90.58,0.76
C05672,Group Practice,Therapy,13,1028,0.794,0.62,0.619,0.637,0.64,203.9,0.461
C05673,Solo Provider,Psychiatry,1,144,0.714,0.777,0.278,0.454,0.394,67.03,0.95
C05674,Small Practice,Counseling,4,215,0.824,0.154,0.522,0.474,0.647,116.19,0.72
C05675,Small Practice,Psychology,5,551,0.716,0.8,0.522,0.778,0.28,104.95,0.754
C05676,Group Practice,Psychiatry,14,1545,0.464,0.699,0.637,0.66,0.337,181.78,0.453
C05677,Solo Provider,Psychology,1,113,0.433,0.443,0.489,0.581,0.36,64.95,0.804
C05678,Small Practice,Psychology,5,556,0.673,0.398,0.437,0.553,0.625,132.7,0.638
C05679,Small Practice,Therapy,4,361,0.71,0.576,0.85,0.675,0.488,106.68,0.578
C05680,Solo Provider,Counseling,1,74,0.923,0.74,0.418,0.432,0.219,67.06,0.793
C05681,Group Practice,Counseling,6,1112,0.555,0.528,0.703,0.478,0.189,179.83,0.34
C05682,Solo Provider,Psychology,1,164,0.644,0.463,0.214,0.516,0.387,95.4,0.844
C05683,Solo Provider,Therapy,1,169,0.645,0.703,0.399,0.161,0.445,49.52,0.737
C05684,Small Practice,Psychiatry,5,470,0.933,0.884,0.361,0.266,0.575,135.31,0.856
C05685,Solo Provider,Psychology,1,146,0.488,0.894,0.464,0.184,0.239,65.5,0.721
C05686,Solo Provider,Counseling,1,128,0.842,0.736,0.618,0.4,0.427,78.11,0.696
C05687,Solo Provider,Psychology,1,74,0.664,0.625,0.46,0.216,0.546,79.61,0.808
C05688,Solo Provider,Therapy,1,79,0.578,0.601,0.232,0.72,0.417,63.62,0.82
C05689,Small Practice,Psychology,3,150,0.892,1.0,0.693,0.508,0.463,110.53,0.757
C05690,Group Practice,Therapy,14,746,0.887,1.0,0.689,0.257,0.613,187.33,0.412
C05691,Small Practice,Psychiatry,3,150,0.619,0.5,0.398,0.902,0.335,125.95,0.676
C05692,Solo Provider,Psychology,1,145,0.8,0.244,0.393,0.401,0.107,25.08,0.752
C05693,Small Practice,Psychology,3,174,0.701,0.523,0.224,0.773,0.319,98.77,0.76
C05694,Group Practice,Psychiatry,14,634,0.788,0.67,0.534,0.889,0.571,187.13,0.369
C05695,Small Practice,Psychiatry,2,268,0.831,0.311,0.837,0.603,0.384,85.45,0.694
C05696,Solo Provider,Counseling,1,155,0.798,0.597,0.544,0.647,0.259,67.72,0.925
C05697,Solo Provider,Psychology,1,135,0.986,0.886,0.526,0.374,0.351,62.62,0.901
C05698,Group Practice,Therapy,10,1033,0.782,0.63,0.477,0.892,0.601,171.1,0.42
C05699,Group Practice,Psychology,7,1538,0.69,0.826,0.417,0.635,0.404,171.52,0.624
C05700,Solo Provider,Psychology,1,132,0.84,0.872,0.414,0.374,0.038,40.06,0.91
